"journal_id","Account_Code","Account_Name","Date","Entity_ID","Entity_Name","Region","Country","Currency","FS_Subclass","Category","Normal_Balance","Financial_Statement","Debit","Credit","Amount","display_amount","Description","entry_type"
,4000,Product Sales Revenue,"2025-08-17 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4240.22,-4240.22,4240.22,Revenue,Regular
,1000,Cash and Bank,"2025-08-22 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1299.93,0.0,1299.93,1299.93,Sale,Regular
,4000,Product Sales Revenue,"2025-08-11 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1299.93,-1299.93,1299.93,Revenue,Regular
,1000,Cash and Bank,"2025-08-15 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1636.31,0.0,1636.31,1636.31,Sale,Regular
,4000,Product Sales Revenue,"2025-08-02 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1636.31,-1636.31,1636.31,Revenue,Regular
,1000,Cash and Bank,"2025-08-25 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2104.6,0.0,2104.6,2104.6,Sale,Regular
,4000,Product Sales Revenue,"2025-08-04 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2104.6,-2104.6,2104.6,Revenue,Regular
,1000,Cash and Bank,"2025-08-17 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2524.13,0.0,2524.13,2524.13,Sale,Regular
,4000,Product Sales Revenue,"2025-08-10 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2524.13,-2524.13,2524.13,Revenue,Regular
,1000,Cash and Bank,"2025-08-15 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,3531.74,0.0,3531.74,3531.74,Sale,Regular
,4000,Product Sales Revenue,"2025-08-27 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3531.74,-3531.74,3531.74,Revenue,Regular
,1000,Cash and Bank,"2025-08-18 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4764.75,0.0,4764.75,4764.75,Sale,Regular
,4000,Product Sales Revenue,"2025-08-11 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4764.75,-4764.75,4764.75,Revenue,Regular
,1000,Cash and Bank,"2025-08-01 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1066.32,0.0,1066.32,1066.32,Sale,Regular
,4000,Product Sales Revenue,"2025-08-20 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1066.32,-1066.32,1066.32,Revenue,Regular
,1000,Cash and Bank,"2025-08-27 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4593.83,0.0,4593.83,4593.83,Sale,Regular
,4000,Product Sales Revenue,"2025-08-12 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4593.83,-4593.83,4593.83,Revenue,Regular
,1000,Cash and Bank,"2025-08-20 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,3830.76,0.0,3830.76,3830.76,Sale,Regular
,4000,Product Sales Revenue,"2025-08-17 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3830.76,-3830.76,3830.76,Revenue,Regular
,1000,Cash and Bank,"2025-08-17 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1002.01,0.0,1002.01,1002.01,Sale,Regular
,4000,Product Sales Revenue,"2025-08-07 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1002.01,-1002.01,1002.01,Revenue,Regular
,1000,Cash and Bank,"2025-08-26 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1099.4,0.0,1099.4,1099.4,Sale,Regular
,4000,Product Sales Revenue,"2025-08-14 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1099.4,-1099.4,1099.4,Revenue,Regular
,1000,Cash and Bank,"2025-08-25 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1173.93,0.0,1173.93,1173.93,Sale,Regular
,4000,Product Sales Revenue,"2025-08-25 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1173.93,-1173.93,1173.93,Revenue,Regular
,1000,Cash and Bank,"2025-08-20 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1227.67,0.0,1227.67,1227.67,Sale,Regular
,4000,Product Sales Revenue,"2025-08-27 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1227.67,-1227.67,1227.67,Revenue,Regular
,1000,Cash and Bank,"2025-08-22 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2209.42,0.0,2209.42,2209.42,Sale,Regular
,4000,Product Sales Revenue,"2025-08-26 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2209.42,-2209.42,2209.42,Revenue,Regular
,1000,Cash and Bank,"2025-08-09 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2369.24,0.0,2369.24,2369.24,Sale,Regular
,4000,Product Sales Revenue,"2025-08-27 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2369.24,-2369.24,2369.24,Revenue,Regular
,1000,Cash and Bank,"2025-08-26 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,3990.75,0.0,3990.75,3990.75,Sale,Regular
,4000,Product Sales Revenue,"2025-08-19 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3990.75,-3990.75,3990.75,Revenue,Regular
,1000,Cash and Bank,"2025-08-18 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1856.7,0.0,1856.7,1856.7,Sale,Regular
,4000,Product Sales Revenue,"2025-08-10 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1856.7,-1856.7,1856.7,Revenue,Regular
,1000,Cash and Bank,"2025-08-03 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,3697.57,0.0,3697.57,3697.57,Sale,Regular
,4000,Product Sales Revenue,"2025-08-01 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3697.57,-3697.57,3697.57,Revenue,Regular
,1000,Cash and Bank,"2025-08-01 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1995.15,0.0,1995.15,1995.15,Sale,Regular
,4000,Product Sales Revenue,"2025-08-16 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1995.15,-1995.15,1995.15,Revenue,Regular
,1000,Cash and Bank,"2025-08-25 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4528.05,0.0,4528.05,4528.05,Sale,Regular
,4000,Product Sales Revenue,"2025-08-02 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4528.05,-4528.05,4528.05,Revenue,Regular
,1000,Cash and Bank,"2025-08-08 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4042.06,0.0,4042.06,4042.06,Sale,Regular
,4000,Product Sales Revenue,"2025-08-26 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4042.06,-4042.06,4042.06,Revenue,Regular
,6600,Depreciation Expense,"2025-08-28 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Expenses,Expense,Debit,Income Statement,8333.33,0.0,8333.33,8333.33,Depreciation Expense,Regular
,1850,Accumulated Depreciation,"2025-08-28 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Non-Current Assets,Asset,Credit,Balance Sheet,0.0,8333.33,-8333.33,-8333.33,Accrue Depreciation,Regular
,1000,Cash and Bank,"2025-08-24 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2544.49,0.0,2544.49,2544.49,Sale,Regular
,4000,Product Sales Revenue,"2025-08-06 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2544.49,-2544.49,2544.49,Revenue,Regular
,1000,Cash and Bank,"2025-08-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2655.8,0.0,2655.8,2655.8,Sale,Regular
,4000,Product Sales Revenue,"2025-08-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2655.8,-2655.8,2655.8,Revenue,Regular
,1000,Cash and Bank,"2025-08-15 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1513.54,0.0,1513.54,1513.54,Sale,Regular
,4000,Product Sales Revenue,"2025-08-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1513.54,-1513.54,1513.54,Revenue,Regular
,1000,Cash and Bank,"2025-08-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4402.15,0.0,4402.15,4402.15,Sale,Regular
,4000,Product Sales Revenue,"2025-08-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4402.15,-4402.15,4402.15,Revenue,Regular
,1000,Cash and Bank,"2025-08-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4177.54,0.0,4177.54,4177.54,Sale,Regular
,4000,Product Sales Revenue,"2025-08-03 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4177.54,-4177.54,4177.54,Revenue,Regular
,1000,Cash and Bank,"2025-08-15 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3199.06,0.0,3199.06,3199.06,Sale,Regular
,4000,Product Sales Revenue,"2025-08-20 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3199.06,-3199.06,3199.06,Revenue,Regular
,1000,Cash and Bank,"2025-08-06 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1407.32,0.0,1407.32,1407.32,Sale,Regular
,4000,Product Sales Revenue,"2025-08-03 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1407.32,-1407.32,1407.32,Revenue,Regular
,1000,Cash and Bank,"2025-08-08 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4768.09,0.0,4768.09,4768.09,Sale,Regular
,4000,Product Sales Revenue,"2025-08-12 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4768.09,-4768.09,4768.09,Revenue,Regular
,1000,Cash and Bank,"2025-08-25 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3969.29,0.0,3969.29,3969.29,Sale,Regular
,4000,Product Sales Revenue,"2025-08-03 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3969.29,-3969.29,3969.29,Revenue,Regular
,1000,Cash and Bank,"2025-08-18 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3678.9,0.0,3678.9,3678.9,Sale,Regular
,4000,Product Sales Revenue,"2025-08-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3678.9,-3678.9,3678.9,Revenue,Regular
,1000,Cash and Bank,"2025-08-26 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2324.5,0.0,2324.5,2324.5,Sale,Regular
,4000,Product Sales Revenue,"2025-08-21 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2324.5,-2324.5,2324.5,Revenue,Regular
,1000,Cash and Bank,"2025-08-05 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4659.06,0.0,4659.06,4659.06,Sale,Regular
,4000,Product Sales Revenue,"2025-08-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4659.06,-4659.06,4659.06,Revenue,Regular
,1000,Cash and Bank,"2025-08-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2944.03,0.0,2944.03,2944.03,Sale,Regular
,4000,Product Sales Revenue,"2025-08-12 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2944.03,-2944.03,2944.03,Revenue,Regular
,1000,Cash and Bank,"2025-08-09 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2315.34,0.0,2315.34,2315.34,Sale,Regular
,4000,Product Sales Revenue,"2025-08-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2315.34,-2315.34,2315.34,Revenue,Regular
,1000,Cash and Bank,"2025-08-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1779.4,0.0,1779.4,1779.4,Sale,Regular
,4000,Product Sales Revenue,"2025-08-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1779.4,-1779.4,1779.4,Revenue,Regular
,1000,Cash and Bank,"2025-08-07 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4859.37,0.0,4859.37,4859.37,Sale,Regular
,4000,Product Sales Revenue,"2025-08-06 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4859.37,-4859.37,4859.37,Revenue,Regular
,1000,Cash and Bank,"2025-08-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4267.56,0.0,4267.56,4267.56,Sale,Regular
,4000,Product Sales Revenue,"2025-08-15 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4267.56,-4267.56,4267.56,Revenue,Regular
,1000,Cash and Bank,"2025-08-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2549.39,0.0,2549.39,2549.39,Sale,Regular
,4000,Product Sales Revenue,"2025-08-20 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2549.39,-2549.39,2549.39,Revenue,Regular
,1000,Cash and Bank,"2025-08-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1712.57,0.0,1712.57,1712.57,Sale,Regular
,4000,Product Sales Revenue,"2025-08-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1712.57,-1712.57,1712.57,Revenue,Regular
,1000,Cash and Bank,"2025-08-11 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4582.67,0.0,4582.67,4582.67,Sale,Regular
,4000,Product Sales Revenue,"2025-08-08 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4582.67,-4582.67,4582.67,Revenue,Regular
,1000,Cash and Bank,"2025-08-26 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4681.29,0.0,4681.29,4681.29,Sale,Regular
,4000,Product Sales Revenue,"2025-08-14 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4681.29,-4681.29,4681.29,Revenue,Regular
,1000,Cash and Bank,"2025-08-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4638.26,0.0,4638.26,4638.26,Sale,Regular
,4000,Product Sales Revenue,"2025-08-05 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4638.26,-4638.26,4638.26,Revenue,Regular
,1000,Cash and Bank,"2025-08-25 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2203.31,0.0,2203.31,2203.31,Sale,Regular
,4000,Product Sales Revenue,"2025-08-18 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2203.31,-2203.31,2203.31,Revenue,Regular
,1000,Cash and Bank,"2025-08-26 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3577.2,0.0,3577.2,3577.2,Sale,Regular
,4000,Product Sales Revenue,"2025-08-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3577.2,-3577.2,3577.2,Revenue,Regular
,1000,Cash and Bank,"2025-08-10 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3328.1,0.0,3328.1,3328.1,Sale,Regular
,4000,Product Sales Revenue,"2025-08-18 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3328.1,-3328.1,3328.1,Revenue,Regular
,1000,Cash and Bank,"2025-08-09 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3057.82,0.0,3057.82,3057.82,Sale,Regular
,4000,Product Sales Revenue,"2025-08-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3057.82,-3057.82,3057.82,Revenue,Regular
,1000,Cash and Bank,"2025-08-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1111.66,0.0,1111.66,1111.66,Sale,Regular
,4000,Product Sales Revenue,"2025-08-10 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1111.66,-1111.66,1111.66,Revenue,Regular
,1000,Cash and Bank,"2025-08-12 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2770.55,0.0,2770.55,2770.55,Sale,Regular
,4000,Product Sales Revenue,"2025-08-21 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2770.55,-2770.55,2770.55,Revenue,Regular
,1000,Cash and Bank,"2025-08-20 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2716.3,0.0,2716.3,2716.3,Sale,Regular
,4000,Product Sales Revenue,"2025-08-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2716.3,-2716.3,2716.3,Revenue,Regular
,1000,Cash and Bank,"2025-08-06 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3547.98,0.0,3547.98,3547.98,Sale,Regular
,4000,Product Sales Revenue,"2025-08-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3547.98,-3547.98,3547.98,Revenue,Regular
,1000,Cash and Bank,"2025-08-05 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1345.59,0.0,1345.59,1345.59,Sale,Regular
,4000,Product Sales Revenue,"2025-08-15 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1345.59,-1345.59,1345.59,Revenue,Regular
,1000,Cash and Bank,"2025-08-23 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4108.79,0.0,4108.79,4108.79,Sale,Regular
,4000,Product Sales Revenue,"2025-08-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4108.79,-4108.79,4108.79,Revenue,Regular
,1000,Cash and Bank,"2025-08-26 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3849.65,0.0,3849.65,3849.65,Sale,Regular
,4000,Product Sales Revenue,"2025-08-15 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3849.65,-3849.65,3849.65,Revenue,Regular
,1000,Cash and Bank,"2025-08-18 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3287.7,0.0,3287.7,3287.7,Sale,Regular
,4000,Product Sales Revenue,"2025-08-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3287.7,-3287.7,3287.7,Revenue,Regular
,1000,Cash and Bank,"2025-08-14 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1653.06,0.0,1653.06,1653.06,Sale,Regular
,4000,Product Sales Revenue,"2025-08-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1653.06,-1653.06,1653.06,Revenue,Regular
,1000,Cash and Bank,"2025-08-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3981.03,0.0,3981.03,3981.03,Sale,Regular
,4000,Product Sales Revenue,"2025-08-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3981.03,-3981.03,3981.03,Revenue,Regular
,1000,Cash and Bank,"2025-08-14 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1937.4,0.0,1937.4,1937.4,Sale,Regular
,4000,Product Sales Revenue,"2025-08-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1937.4,-1937.4,1937.4,Revenue,Regular
,1000,Cash and Bank,"2025-08-11 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1332.23,0.0,1332.23,1332.23,Sale,Regular
,4000,Product Sales Revenue,"2025-08-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1332.23,-1332.23,1332.23,Revenue,Regular
,1000,Cash and Bank,"2025-08-08 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4797.96,0.0,4797.96,4797.96,Sale,Regular
,4000,Product Sales Revenue,"2025-08-11 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4797.96,-4797.96,4797.96,Revenue,Regular
,1000,Cash and Bank,"2025-08-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4845.22,0.0,4845.22,4845.22,Sale,Regular
,4000,Product Sales Revenue,"2025-08-25 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4845.22,-4845.22,4845.22,Revenue,Regular
,1000,Cash and Bank,"2025-08-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2598.36,0.0,2598.36,2598.36,Sale,Regular
,4000,Product Sales Revenue,"2025-08-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2598.36,-2598.36,2598.36,Revenue,Regular
,1000,Cash and Bank,"2025-08-08 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3443.46,0.0,3443.46,3443.46,Sale,Regular
,4000,Product Sales Revenue,"2025-08-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3443.46,-3443.46,3443.46,Revenue,Regular
,1000,Cash and Bank,"2025-08-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2837.5,0.0,2837.5,2837.5,Sale,Regular
,4000,Product Sales Revenue,"2025-08-18 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2837.5,-2837.5,2837.5,Revenue,Regular
,1000,Cash and Bank,"2025-08-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3774.6,0.0,3774.6,3774.6,Sale,Regular
,4000,Product Sales Revenue,"2025-08-07 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3774.6,-3774.6,3774.6,Revenue,Regular
,1000,Cash and Bank,"2025-08-12 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2850.48,0.0,2850.48,2850.48,Sale,Regular
,4000,Product Sales Revenue,"2025-08-24 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2850.48,-2850.48,2850.48,Revenue,Regular
,1000,Cash and Bank,"2025-08-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3351.25,0.0,3351.25,3351.25,Sale,Regular
,4000,Product Sales Revenue,"2025-08-26 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3351.25,-3351.25,3351.25,Revenue,Regular
,1000,Cash and Bank,"2025-08-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1452.54,0.0,1452.54,1452.54,Sale,Regular
,4000,Product Sales Revenue,"2025-08-14 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1452.54,-1452.54,1452.54,Revenue,Regular
,1000,Cash and Bank,"2025-08-26 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4138.27,0.0,4138.27,4138.27,Sale,Regular
