"date","entity_id","account_code","debit","credit","description","journal_id","entry_type"
2025-06-06,E303,1000,3775.68,0.0,Sale,"",Regular
2025-06-23,E303,4000,0.0,3775.68,Revenue,"",Regular
2025-06-14,E303,1000,4028.4,0.0,Sale,"",Regular
2025-06-15,E303,4000,0.0,4028.4,Revenue,"",Regular
2025-06-06,E303,1000,4223.66,0.0,Sale,"",Regular
2025-06-02,E303,4000,0.0,4223.66,Revenue,"",Regular
2025-06-26,E303,1000,1049.76,0.0,Sale,"",Regular
2025-06-02,E303,4000,0.0,1049.76,Revenue,"",Regular
2025-06-25,E303,1000,2509.58,0.0,Sale,"",Regular
2025-06-19,E303,4000,0.0,2509.58,Revenue,"",Regular
2025-06-11,E303,1000,3960.34,0.0,Sale,"",Regular
2025-06-09,E303,4000,0.0,3960.34,Revenue,"",Regular
2025-06-13,E303,1000,1711.64,0.0,Sale,"",Regular
2025-06-25,E303,4000,0.0,1711.64,Revenue,"",Regular
2025-06-08,E303,1000,3301.76,0.0,Sale,"",Regular
2025-06-18,E303,4000,0.0,3301.76,Revenue,"",Regular
2025-06-19,E303,1000,3554.64,0.0,Sale,"",Regular
2025-06-17,E303,4000,0.0,3554.64,Revenue,"",Regular
2025-06-19,E303,1000,3928.0,0.0,Sale,"",Regular
2025-06-01,E303,4000,0.0,3928.0,Revenue,"",Regular
2025-06-08,E303,1000,1813.64,0.0,Sale,"",Regular
2025-06-01,E303,4000,0.0,1813.64,Revenue,"",Regular
2025-06-11,E303,1000,2222.47,0.0,Sale,"",Regular
2025-06-16,E303,4000,0.0,2222.47,Revenue,"",Regular
2025-06-22,E303,1000,3295.82,0.0,Sale,"",Regular
2025-06-07,E303,4000,0.0,3295.82,Revenue,"",Regular
2025-06-22,E303,1000,1223.72,0.0,Sale,"",Regular
2025-06-11,E303,4000,0.0,1223.72,Revenue,"",Regular
2025-06-04,E303,1000,2352.23,0.0,Sale,"",Regular
2025-06-16,E303,4000,0.0,2352.23,Revenue,"",Regular
2025-06-11,E303,1000,1954.95,0.0,Sale,"",Regular
2025-06-20,E303,4000,0.0,1954.95,Revenue,"",Regular
2025-06-22,E303,1000,3225.24,0.0,Sale,"",Regular
2025-06-26,E303,4000,0.0,3225.24,Revenue,"",Regular
2025-06-27,E303,1000,3925.18,0.0,Sale,"",Regular
2025-06-13,E303,4000,0.0,3925.18,Revenue,"",Regular
2025-06-20,E303,1000,2265.26,0.0,Sale,"",Regular
2025-06-11,E303,4000,0.0,2265.26,Revenue,"",Regular
2025-06-03,E303,1000,1448.39,0.0,Sale,"",Regular
2025-06-13,E303,4000,0.0,1448.39,Revenue,"",Regular
2025-06-18,E303,1000,1988.42,0.0,Sale,"",Regular
2025-06-14,E303,4000,0.0,1988.42,Revenue,"",Regular
2025-06-21,E303,1000,4529.1,0.0,Sale,"",Regular
2025-06-08,E303,4000,0.0,4529.1,Revenue,"",Regular
2025-06-23,E303,1000,1754.34,0.0,Sale,"",Regular
2025-06-07,E303,4000,0.0,1754.34,Revenue,"",Regular
2025-06-05,E303,1000,2741.79,0.0,Sale,"",Regular
2025-06-26,E303,4000,0.0,2741.79,Revenue,"",Regular
2025-06-23,E303,1000,1310.81,0.0,Sale,"",Regular
2025-06-14,E303,4000,0.0,1310.81,Revenue,"",Regular
2025-06-15,E303,1000,2215.38,0.0,Sale,"",Regular
2025-06-17,E303,4000,0.0,2215.38,Revenue,"",Regular
2025-06-09,E303,1000,4570.12,0.0,Sale,"",Regular
2025-06-18,E303,4000,0.0,4570.12,Revenue,"",Regular
2025-06-23,E303,1000,4522.75,0.0,Sale,"",Regular
2025-06-10,E303,4000,0.0,4522.75,Revenue,"",Regular
2025-06-14,E303,1000,2799.44,0.0,Sale,"",Regular
2025-06-03,E303,4000,0.0,2799.44,Revenue,"",Regular
2025-06-06,E303,1000,1410.33,0.0,Sale,"",Regular
2025-06-04,E303,4000,0.0,1410.33,Revenue,"",Regular
2025-06-22,E303,1000,4033.33,0.0,Sale,"",Regular
2025-06-06,E303,4000,0.0,4033.33,Revenue,"",Regular
2025-06-03,E303,1000,2913.79,0.0,Sale,"",Regular
2025-06-08,E303,4000,0.0,2913.79,Revenue,"",Regular
2025-06-14,E303,1000,4904.12,0.0,Sale,"",Regular
2025-06-24,E303,4000,0.0,4904.12,Revenue,"",Regular
2025-06-08,E303,1000,4738.19,0.0,Sale,"",Regular
2025-06-14,E303,4000,0.0,4738.19,Revenue,"",Regular
2025-06-17,E303,1000,1881.79,0.0,Sale,"",Regular
2025-06-10,E303,4000,0.0,1881.79,Revenue,"",Regular
2025-06-03,E303,1000,1465.5,0.0,Sale,"",Regular
2025-06-20,E303,4000,0.0,1465.5,Revenue,"",Regular
2025-06-26,E303,1000,2602.45,0.0,Sale,"",Regular
2025-06-17,E303,4000,0.0,2602.45,Revenue,"",Regular
2025-06-16,E303,1000,1284.04,0.0,Sale,"",Regular
2025-06-19,E303,4000,0.0,1284.04,Revenue,"",Regular
2025-06-28,E404,6600,8333.33,0.0,Depreciation Expense,"",Regular
2025-06-28,E404,1850,0.0,8333.33,Accrue Depreciation,"",Regular
2025-06-19,E404,1000,2485.01,0.0,Sale,"",Regular
2025-06-06,E404,4000,0.0,2485.01,Revenue,"",Regular
2025-06-16,E404,1000,4962.62,0.0,Sale,"",Regular
2025-06-17,E404,4000,0.0,4962.62,Revenue,"",Regular
2025-06-13,E404,1000,1480.06,0.0,Sale,"",Regular
2025-06-18,E404,4000,0.0,1480.06,Revenue,"",Regular
2025-06-19,E404,1000,3811.28,0.0,Sale,"",Regular
2025-06-23,E404,4000,0.0,3811.28,Revenue,"",Regular
2025-06-15,E404,1000,2006.17,0.0,Sale,"",Regular
2025-06-16,E404,4000,0.0,2006.17,Revenue,"",Regular
2025-06-15,E404,1000,4365.42,0.0,Sale,"",Regular
2025-06-08,E404,4000,0.0,4365.42,Revenue,"",Regular
2025-06-15,E404,1000,3001.0,0.0,Sale,"",Regular
2025-06-25,E404,4000,0.0,3001.0,Revenue,"",Regular
2025-06-07,E404,1000,4901.62,0.0,Sale,"",Regular
2025-06-02,E404,4000,0.0,4901.62,Revenue,"",Regular
2025-06-27,E404,1000,3602.52,0.0,Sale,"",Regular
2025-06-04,E404,4000,0.0,3602.52,Revenue,"",Regular
2025-06-17,E404,1000,3536.99,0.0,Sale,"",Regular
2025-06-01,E404,4000,0.0,3536.99,Revenue,"",Regular
2025-06-12,E404,1000,1090.9,0.0,Sale,"",Regular
2025-06-05,E404,4000,0.0,1090.9,Revenue,"",Regular
2025-06-17,E404,1000,4495.13,0.0,Sale,"",Regular
2025-06-14,E404,4000,0.0,4495.13,Revenue,"",Regular
2025-06-11,E404,1000,4933.13,0.0,Sale,"",Regular
2025-06-17,E404,4000,0.0,4933.13,Revenue,"",Regular
2025-06-11,E404,1000,3600.79,0.0,Sale,"",Regular
2025-06-23,E404,4000,0.0,3600.79,Revenue,"",Regular
2025-06-06,E404,1000,2733.79,0.0,Sale,"",Regular
2025-06-09,E404,4000,0.0,2733.79,Revenue,"",Regular
2025-06-07,E404,1000,4793.31,0.0,Sale,"",Regular
2025-06-11,E404,4000,0.0,4793.31,Revenue,"",Regular
2025-06-27,E404,1000,1284.35,0.0,Sale,"",Regular
2025-06-15,E404,4000,0.0,1284.35,Revenue,"",Regular
2025-06-15,E404,1000,2190.76,0.0,Sale,"",Regular
2025-06-19,E404,4000,0.0,2190.76,Revenue,"",Regular
2025-06-23,E404,1000,3438.25,0.0,Sale,"",Regular
2025-06-14,E404,4000,0.0,3438.25,Revenue,"",Regular
2025-06-07,E404,1000,4615.5,0.0,Sale,"",Regular
2025-06-21,E404,4000,0.0,4615.5,Revenue,"",Regular
2025-06-18,E404,1000,2045.99,0.0,Sale,"",Regular
2025-06-08,E404,4000,0.0,2045.99,Revenue,"",Regular
2025-06-14,E404,1000,3180.82,0.0,Sale,"",Regular
2025-06-24,E404,4000,0.0,3180.82,Revenue,"",Regular
2025-06-16,E404,1000,4540.5,0.0,Sale,"",Regular
2025-06-04,E404,4000,0.0,4540.5,Revenue,"",Regular
2025-06-20,E404,1000,3759.14,0.0,Sale,"",Regular
2025-06-11,E404,4000,0.0,3759.14,Revenue,"",Regular
2025-06-04,E404,1000,3334.22,0.0,Sale,"",Regular
2025-06-18,E404,4000,0.0,3334.22,Revenue,"",Regular
2025-06-12,E404,1000,1195.17,0.0,Sale,"",Regular
2025-06-06,E404,4000,0.0,1195.17,Revenue,"",Regular
2025-06-18,E404,1000,4202.54,0.0,Sale,"",Regular
2025-06-21,E404,4000,0.0,4202.54,Revenue,"",Regular
2025-06-20,E404,1000,2937.06,0.0,Sale,"",Regular
2025-06-04,E404,4000,0.0,2937.06,Revenue,"",Regular
2025-06-04,E404,1000,3885.61,0.0,Sale,"",Regular
2025-06-03,E404,4000,0.0,3885.61,Revenue,"",Regular
2025-06-22,E404,1000,3324.9,0.0,Sale,"",Regular
2025-06-10,E404,4000,0.0,3324.9,Revenue,"",Regular
2025-06-22,E404,1000,2846.22,0.0,Sale,"",Regular
2025-06-08,E404,4000,0.0,2846.22,Revenue,"",Regular
2025-06-27,E404,1000,1501.0,0.0,Sale,"",Regular
2025-06-17,E404,4000,0.0,1501.0,Revenue,"",Regular
2025-06-22,E404,1000,2133.42,0.0,Sale,"",Regular
2025-06-01,E404,4000,0.0,2133.42,Revenue,"",Regular
2025-06-13,E404,1000,2014.92,0.0,Sale,"",Regular
2025-06-24,E404,4000,0.0,2014.92,Revenue,"",Regular
2025-06-19,E404,1000,1361.93,0.0,Sale,"",Regular
2025-06-04,E404,4000,0.0,1361.93,Revenue,"",Regular
2025-06-24,E404,1000,1820.61,0.0,Sale,"",Regular
2025-06-21,E404,4000,0.0,1820.61,Revenue,"",Regular
2025-06-12,E404,1000,2449.87,0.0,Sale,"",Regular
2025-06-14,E404,4000,0.0,2449.87,Revenue,"",Regular
2025-06-03,E404,1000,2352.13,0.0,Sale,"",Regular
2025-06-11,E404,4000,0.0,2352.13,Revenue,"",Regular
2025-06-24,E404,1000,4421.65,0.0,Sale,"",Regular
2025-06-12,E404,4000,0.0,4421.65,Revenue,"",Regular
2025-06-27,E404,1000,1308.08,0.0,Sale,"",Regular
2025-06-11,E404,4000,0.0,1308.08,Revenue,"",Regular
2025-06-26,E404,1000,1890.97,0.0,Sale,"",Regular
2025-06-27,E404,4000,0.0,1890.97,Revenue,"",Regular
2025-06-09,E404,1000,1861.24,0.0,Sale,"",Regular
2025-06-06,E404,4000,0.0,1861.24,Revenue,"",Regular
2025-06-15,E404,1000,3060.89,0.0,Sale,"",Regular
2025-06-06,E404,4000,0.0,3060.89,Revenue,"",Regular
2025-06-09,E404,1000,3522.22,0.0,Sale,"",Regular
2025-06-15,E404,4000,0.0,3522.22,Revenue,"",Regular
2025-06-13,E404,1000,2119.73,0.0,Sale,"",Regular
2025-06-01,E404,4000,0.0,2119.73,Revenue,"",Regular
2025-06-05,E404,1000,1451.7,0.0,Sale,"",Regular
2025-06-27,E404,4000,0.0,1451.7,Revenue,"",Regular
2025-06-22,E404,1000,1418.84,0.0,Sale,"",Regular
2025-06-04,E404,4000,0.0,1418.84,Revenue,"",Regular
2025-06-21,E404,1000,4776.97,0.0,Sale,"",Regular
2025-06-24,E404,4000,0.0,4776.97,Revenue,"",Regular
2025-06-16,E404,1000,4189.32,0.0,Sale,"",Regular
2025-06-13,E404,4000,0.0,4189.32,Revenue,"",Regular
2025-06-05,E404,1000,3838.66,0.0,Sale,"",Regular
2025-06-20,E404,4000,0.0,3838.66,Revenue,"",Regular
2025-07-28,E101,6600,8333.33,0.0,Depreciation Expense,"",Regular
2025-07-28,E101,1850,0.0,8333.33,Accrue Depreciation,"",Regular
2025-07-03,E101,1000,4292.57,0.0,Sale,"",Regular
2025-07-23,E101,4000,0.0,4292.57,Revenue,"",Regular
2025-07-18,E101,1000,3421.59,0.0,Sale,"",Regular
2025-07-19,E101,4000,0.0,3421.59,Revenue,"",Regular
2025-07-05,E101,1000,2810.75,0.0,Sale,"",Regular
2025-07-23,E101,4000,0.0,2810.75,Revenue,"",Regular
2025-07-21,E101,1000,1181.45,0.0,Sale,"",Regular
2025-07-19,E101,4000,0.0,1181.45,Revenue,"",Regular
2025-07-26,E101,1000,4669.64,0.0,Sale,"",Regular
2025-07-17,E101,4000,0.0,4669.64,Revenue,"",Regular
2025-07-17,E101,1000,3657.19,0.0,Sale,"",Regular
2025-07-27,E101,4000,0.0,3657.19,Revenue,"",Regular
2025-07-02,E101,1000,1208.64,0.0,Sale,"",Regular
2025-07-14,E101,4000,0.0,1208.64,Revenue,"",Regular
2025-07-04,E101,1000,1153.48,0.0,Sale,"",Regular
2025-07-20,E101,4000,0.0,1153.48,Revenue,"",Regular
2025-07-10,E101,1000,2561.13,0.0,Sale,"",Regular
2025-07-19,E101,4000,0.0,2561.13,Revenue,"",Regular
2025-07-21,E101,1000,4439.94,0.0,Sale,"",Regular
2025-07-27,E101,4000,0.0,4439.94,Revenue,"",Regular
2025-07-04,E101,1000,3980.1,0.0,Sale,"",Regular
2025-07-16,E101,4000,0.0,3980.1,Revenue,"",Regular
2025-07-12,E101,1000,1927.85,0.0,Sale,"",Regular
2025-07-09,E101,4000,0.0,1927.85,Revenue,"",Regular
2025-07-01,E101,1000,4808.43,0.0,Sale,"",Regular
2025-07-05,E101,4000,0.0,4808.43,Revenue,"",Regular
2025-07-14,E101,1000,1711.72,0.0,Sale,"",Regular
2025-07-26,E101,4000,0.0,1711.72,Revenue,"",Regular
2025-07-19,E101,1000,2943.04,0.0,Sale,"",Regular
2025-07-17,E101,4000,0.0,2943.04,Revenue,"",Regular
2025-07-08,E101,1000,2125.89,0.0,Sale,"",Regular
2025-07-19,E101,4000,0.0,2125.89,Revenue,"",Regular
2025-07-14,E101,1000,2639.02,0.0,Sale,"",Regular
2025-07-11,E101,4000,0.0,2639.02,Revenue,"",Regular
2025-07-09,E101,1000,2003.44,0.0,Sale,"",Regular
2025-07-15,E101,4000,0.0,2003.44,Revenue,"",Regular
2025-07-16,E101,1000,2460.53,0.0,Sale,"",Regular
2025-07-23,E101,4000,0.0,2460.53,Revenue,"",Regular
2025-07-12,E101,1000,2685.51,0.0,Sale,"",Regular
2025-07-10,E101,4000,0.0,2685.51,Revenue,"",Regular
2025-07-08,E101,1000,3727.21,0.0,Sale,"",Regular
2025-07-03,E101,4000,0.0,3727.21,Revenue,"",Regular
2025-07-06,E101,1000,2028.71,0.0,Sale,"",Regular
2025-07-17,E101,4000,0.0,2028.71,Revenue,"",Regular
2025-07-16,E101,1000,1029.37,0.0,Sale,"",Regular
2025-07-09,E101,4000,0.0,1029.37,Revenue,"",Regular
2025-07-21,E101,1000,1248.03,0.0,Sale,"",Regular
2025-07-16,E101,4000,0.0,1248.03,Revenue,"",Regular
2025-07-03,E101,1000,1778.59,0.0,Sale,"",Regular
2025-07-01,E101,4000,0.0,1778.59,Revenue,"",Regular
2025-07-19,E101,1000,2237.87,0.0,Sale,"",Regular
2025-07-25,E101,4000,0.0,2237.87,Revenue,"",Regular
2025-07-18,E101,1000,4500.28,0.0,Sale,"",Regular
2025-07-17,E101,4000,0.0,4500.28,Revenue,"",Regular
2025-07-15,E101,1000,1933.97,0.0,Sale,"",Regular
2025-07-26,E101,4000,0.0,1933.97,Revenue,"",Regular
2025-07-02,E101,1000,1955.91,0.0,Sale,"",Regular
2025-07-15,E101,4000,0.0,1955.91,Revenue,"",Regular
2025-07-05,E101,1000,4701.2,0.0,Sale,"",Regular
2025-07-17,E101,4000,0.0,4701.2,Revenue,"",Regular
2025-07-06,E101,1000,1334.58,0.0,Sale,"",Regular
2025-07-08,E101,4000,0.0,1334.58,Revenue,"",Regular
2025-07-09,E101,1000,3942.53,0.0,Sale,"",Regular
2025-07-17,E101,4000,0.0,3942.53,Revenue,"",Regular
2025-07-25,E101,1000,4266.93,0.0,Sale,"",Regular
2025-07-17,E101,4000,0.0,4266.93,Revenue,"",Regular
2025-07-07,E101,1000,1979.37,0.0,Sale,"",Regular
2025-07-11,E101,4000,0.0,1979.37,Revenue,"",Regular
2025-07-09,E101,1000,1363.31,0.0,Sale,"",Regular
2025-07-20,E101,4000,0.0,1363.31,Revenue,"",Regular
2025-07-10,E101,1000,3917.8,0.0,Sale,"",Regular
2025-07-01,E101,4000,0.0,3917.8,Revenue,"",Regular
2025-07-23,E101,1000,3241.52,0.0,Sale,"",Regular
2025-07-15,E101,4000,0.0,3241.52,Revenue,"",Regular
2025-07-01,E101,1000,3745.28,0.0,Sale,"",Regular
2025-07-17,E101,4000,0.0,3745.28,Revenue,"",Regular
2025-07-26,E101,1000,1114.57,0.0,Sale,"",Regular
2025-07-10,E101,4000,0.0,1114.57,Revenue,"",Regular
2025-07-16,E101,1000,3598.59,0.0,Sale,"",Regular
2025-07-08,E101,4000,0.0,3598.59,Revenue,"",Regular
2025-07-06,E101,1000,4797.98,0.0,Sale,"",Regular
2025-07-21,E101,4000,0.0,4797.98,Revenue,"",Regular
2025-07-19,E101,1000,3561.02,0.0,Sale,"",Regular
2025-07-11,E101,4000,0.0,3561.02,Revenue,"",Regular
2025-07-22,E101,1000,3910.25,0.0,Sale,"",Regular
2025-07-06,E101,4000,0.0,3910.25,Revenue,"",Regular
2025-07-17,E101,1000,4892.38,0.0,Sale,"",Regular
2025-07-27,E101,4000,0.0,4892.38,Revenue,"",Regular
2025-07-09,E101,1000,1056.66,0.0,Sale,"",Regular
2025-07-18,E101,4000,0.0,1056.66,Revenue,"",Regular
2025-07-01,E101,1000,1540.79,0.0,Sale,"",Regular
2025-07-13,E101,4000,0.0,1540.79,Revenue,"",Regular
2025-07-24,E101,1000,4464.65,0.0,Sale,"",Regular
2025-07-24,E101,4000,0.0,4464.65,Revenue,"",Regular
2025-07-12,E101,1000,4787.21,0.0,Sale,"",Regular
2025-07-10,E101,4000,0.0,4787.21,Revenue,"",Regular
2025-07-14,E101,1000,3489.45,0.0,Sale,"",Regular
2025-07-20,E101,4000,0.0,3489.45,Revenue,"",Regular
2025-07-23,E101,1000,4547.47,0.0,Sale,"",Regular
2025-07-09,E101,4000,0.0,4547.47,Revenue,"",Regular
2025-07-28,E202,6600,8333.33,0.0,Depreciation Expense,"",Regular
2025-07-28,E202,1850,0.0,8333.33,Accrue Depreciation,"",Regular
2025-07-07,E202,1000,2822.29,0.0,Sale,"",Regular
2025-07-01,E202,4000,0.0,2822.29,Revenue,"",Regular
2025-07-02,E202,1000,4939.68,0.0,Sale,"",Regular
2025-07-04,E202,4000,0.0,4939.68,Revenue,"",Regular
2025-07-06,E202,1000,4157.15,0.0,Sale,"",Regular
2025-07-01,E202,4000,0.0,4157.15,Revenue,"",Regular
2025-07-21,E202,1000,4963.42,0.0,Sale,"",Regular
2025-07-12,E202,4000,0.0,4963.42,Revenue,"",Regular
2025-07-21,E202,1000,1142.2,0.0,Sale,"",Regular
2025-07-01,E202,4000,0.0,1142.2,Revenue,"",Regular
2025-07-24,E202,1000,1815.74,0.0,Sale,"",Regular
2025-07-18,E202,4000,0.0,1815.74,Revenue,"",Regular
2025-07-19,E202,1000,4951.38,0.0,Sale,"",Regular
2025-07-12,E202,4000,0.0,4951.38,Revenue,"",Regular
2025-07-16,E202,1000,4919.61,0.0,Sale,"",Regular
2025-07-23,E202,4000,0.0,4919.61,Revenue,"",Regular
2025-07-04,E202,1000,1171.93,0.0,Sale,"",Regular
2025-07-27,E202,4000,0.0,1171.93,Revenue,"",Regular
2025-07-06,E202,1000,3555.46,0.0,Sale,"",Regular
2025-07-15,E202,4000,0.0,3555.46,Revenue,"",Regular
2025-07-08,E202,1000,2493.52,0.0,Sale,"",Regular
2025-07-05,E202,4000,0.0,2493.52,Revenue,"",Regular
2025-07-13,E202,1000,4459.57,0.0,Sale,"",Regular
2025-07-10,E202,4000,0.0,4459.57,Revenue,"",Regular
2025-07-01,E202,1000,4929.71,0.0,Sale,"",Regular
2025-07-11,E202,4000,0.0,4929.71,Revenue,"",Regular
2025-07-08,E202,1000,2728.86,0.0,Sale,"",Regular
2025-07-25,E202,4000,0.0,2728.86,Revenue,"",Regular
2025-07-22,E202,1000,2962.98,0.0,Sale,"",Regular
2025-07-27,E202,4000,0.0,2962.98,Revenue,"",Regular
2025-07-20,E202,1000,3069.85,0.0,Sale,"",Regular
2025-07-25,E202,4000,0.0,3069.85,Revenue,"",Regular
2025-07-04,E202,1000,4763.21,0.0,Sale,"",Regular
2025-07-02,E202,4000,0.0,4763.21,Revenue,"",Regular
2025-07-04,E202,1000,2169.99,0.0,Sale,"",Regular
2025-07-23,E202,4000,0.0,2169.99,Revenue,"",Regular
2025-07-27,E202,1000,4559.26,0.0,Sale,"",Regular
2025-07-02,E202,4000,0.0,4559.26,Revenue,"",Regular
2025-07-06,E202,1000,3367.09,0.0,Sale,"",Regular
2025-07-11,E202,4000,0.0,3367.09,Revenue,"",Regular
2025-07-03,E202,1000,4164.92,0.0,Sale,"",Regular
2025-07-08,E202,4000,0.0,4164.92,Revenue,"",Regular
2025-07-05,E202,1000,1080.17,0.0,Sale,"",Regular
2025-07-15,E202,4000,0.0,1080.17,Revenue,"",Regular
2025-07-15,E202,1000,1004.21,0.0,Sale,"",Regular
2025-07-20,E202,4000,0.0,1004.21,Revenue,"",Regular
2025-07-26,E202,1000,1986.0,0.0,Sale,"",Regular
2025-07-18,E202,4000,0.0,1986.0,Revenue,"",Regular
2025-07-24,E202,1000,1445.79,0.0,Sale,"",Regular
2025-07-15,E202,4000,0.0,1445.79,Revenue,"",Regular
2025-07-14,E202,1000,1206.44,0.0,Sale,"",Regular
2025-07-25,E202,4000,0.0,1206.44,Revenue,"",Regular
2025-07-12,E202,1000,1220.41,0.0,Sale,"",Regular
2025-07-01,E202,4000,0.0,1220.41,Revenue,"",Regular
2025-07-06,E202,1000,3539.2,0.0,Sale,"",Regular
2025-07-22,E202,4000,0.0,3539.2,Revenue,"",Regular
2025-07-19,E202,1000,4354.07,0.0,Sale,"",Regular
2025-07-10,E202,4000,0.0,4354.07,Revenue,"",Regular
2025-07-18,E202,1000,3483.7,0.0,Sale,"",Regular
2025-07-11,E202,4000,0.0,3483.7,Revenue,"",Regular
2025-07-06,E202,1000,3680.54,0.0,Sale,"",Regular
2025-07-27,E202,4000,0.0,3680.54,Revenue,"",Regular
2025-07-04,E202,1000,3321.56,0.0,Sale,"",Regular
2025-07-07,E202,4000,0.0,3321.56,Revenue,"",Regular
2025-07-27,E202,1000,4828.35,0.0,Sale,"",Regular
2025-07-24,E202,4000,0.0,4828.35,Revenue,"",Regular
2025-07-02,E202,1000,1041.58,0.0,Sale,"",Regular
2025-07-01,E202,4000,0.0,1041.58,Revenue,"",Regular
2025-07-13,E202,1000,2202.15,0.0,Sale,"",Regular
2025-07-27,E202,4000,0.0,2202.15,Revenue,"",Regular
2025-07-06,E202,1000,2781.46,0.0,Sale,"",Regular
2025-07-02,E202,4000,0.0,2781.46,Revenue,"",Regular
2025-07-06,E202,1000,1145.09,0.0,Sale,"",Regular
2025-07-23,E202,4000,0.0,1145.09,Revenue,"",Regular
2025-07-20,E202,1000,1675.42,0.0,Sale,"",Regular
2025-07-05,E202,4000,0.0,1675.42,Revenue,"",Regular
2025-07-18,E202,1000,4730.95,0.0,Sale,"",Regular
2025-07-26,E202,4000,0.0,4730.95,Revenue,"",Regular
2025-07-04,E202,1000,3065.23,0.0,Sale,"",Regular
2025-07-09,E202,4000,0.0,3065.23,Revenue,"",Regular
2025-07-09,E202,1000,3141.44,0.0,Sale,"",Regular
2025-07-05,E202,4000,0.0,3141.44,Revenue,"",Regular
2025-07-16,E202,1000,3528.5,0.0,Sale,"",Regular
2025-07-22,E202,4000,0.0,3528.5,Revenue,"",Regular
2025-07-20,E202,1000,1544.2,0.0,Sale,"",Regular
2025-07-23,E202,4000,0.0,1544.2,Revenue,"",Regular
2025-07-13,E202,1000,3267.09,0.0,Sale,"",Regular
2025-07-04,E202,4000,0.0,3267.09,Revenue,"",Regular
2025-07-18,E202,1000,3288.77,0.0,Sale,"",Regular
2025-07-25,E202,4000,0.0,3288.77,Revenue,"",Regular
2025-07-18,E202,1000,4973.89,0.0,Sale,"",Regular
2025-07-12,E202,4000,0.0,4973.89,Revenue,"",Regular
2025-07-01,E202,1000,2231.53,0.0,Sale,"",Regular
2025-07-04,E202,4000,0.0,2231.53,Revenue,"",Regular
2025-07-26,E202,1000,3896.61,0.0,Sale,"",Regular
2025-07-15,E202,4000,0.0,3896.61,Revenue,"",Regular
2025-07-23,E202,1000,3612.93,0.0,Sale,"",Regular
2025-07-25,E202,4000,0.0,3612.93,Revenue,"",Regular
2025-07-22,E202,1000,4888.82,0.0,Sale,"",Regular
2025-07-16,E202,4000,0.0,4888.82,Revenue,"",Regular
2025-07-28,E303,6600,8333.33,0.0,Depreciation Expense,"",Regular
2025-07-28,E303,1850,0.0,8333.33,Accrue Depreciation,"",Regular
2025-07-02,E303,1000,4291.11,0.0,Sale,"",Regular
2025-07-02,E303,4000,0.0,4291.11,Revenue,"",Regular
2025-07-18,E303,1000,3629.38,0.0,Sale,"",Regular
2025-07-13,E303,4000,0.0,3629.38,Revenue,"",Regular
2025-07-07,E303,1000,3320.25,0.0,Sale,"",Regular
2025-07-03,E303,4000,0.0,3320.25,Revenue,"",Regular
2025-07-11,E303,1000,1533.5,0.0,Sale,"",Regular
2025-07-27,E303,4000,0.0,1533.5,Revenue,"",Regular
2025-07-12,E303,1000,2095.47,0.0,Sale,"",Regular
2025-07-20,E303,4000,0.0,2095.47,Revenue,"",Regular
2025-07-04,E303,1000,3413.52,0.0,Sale,"",Regular
2025-07-03,E303,4000,0.0,3413.52,Revenue,"",Regular
2025-07-19,E303,1000,1386.58,0.0,Sale,"",Regular
2025-07-27,E303,4000,0.0,1386.58,Revenue,"",Regular
2025-07-16,E303,1000,3183.36,0.0,Sale,"",Regular
2025-07-27,E303,4000,0.0,3183.36,Revenue,"",Regular
2025-07-20,E303,1000,1477.17,0.0,Sale,"",Regular
2025-07-22,E303,4000,0.0,1477.17,Revenue,"",Regular
2025-07-01,E303,1000,2552.43,0.0,Sale,"",Regular
2025-07-14,E303,4000,0.0,2552.43,Revenue,"",Regular
2025-07-16,E303,1000,2393.46,0.0,Sale,"",Regular
2025-07-20,E303,4000,0.0,2393.46,Revenue,"",Regular
2025-07-08,E303,1000,4566.02,0.0,Sale,"",Regular
2025-07-18,E303,4000,0.0,4566.02,Revenue,"",Regular
2025-07-01,E303,1000,2476.42,0.0,Sale,"",Regular
2025-07-08,E303,4000,0.0,2476.42,Revenue,"",Regular
2025-07-10,E303,1000,3196.73,0.0,Sale,"",Regular
2025-07-24,E303,4000,0.0,3196.73,Revenue,"",Regular
2025-07-27,E303,1000,1428.19,0.0,Sale,"",Regular
2025-07-07,E303,4000,0.0,1428.19,Revenue,"",Regular
2025-07-09,E303,1000,3043.04,0.0,Sale,"",Regular
2025-07-19,E303,4000,0.0,3043.04,Revenue,"",Regular
2025-07-24,E303,1000,2100.29,0.0,Sale,"",Regular
2025-07-12,E303,4000,0.0,2100.29,Revenue,"",Regular
2025-07-02,E303,1000,2744.19,0.0,Sale,"",Regular
2025-07-19,E303,4000,0.0,2744.19,Revenue,"",Regular
2025-07-24,E303,1000,1414.66,0.0,Sale,"",Regular
2025-07-23,E303,4000,0.0,1414.66,Revenue,"",Regular
2025-07-27,E303,1000,4092.67,0.0,Sale,"",Regular
2025-07-12,E303,4000,0.0,4092.67,Revenue,"",Regular
2025-07-03,E303,1000,4607.11,0.0,Sale,"",Regular
2025-07-07,E303,4000,0.0,4607.11,Revenue,"",Regular
2025-07-20,E303,1000,3302.56,0.0,Sale,"",Regular
2025-07-06,E303,4000,0.0,3302.56,Revenue,"",Regular
